,filename,label
453,n09398076_5145.JPEG,1
4628,_781540.jpg,3
3669,128.jpeg,2
2063,97.jpeg,2
1126,90.jpeg,2
3760,_677181.jpg,3
3392,n09398076_1302.JPEG,1
3045,n09398076_2886.JPEG,1
2019,n09398076_3170.JPEG,1
1691,691.jpeg,2
599,n09398076_5187.JPEG,1
2968,n02958343_3191.JPEG,0
3726,_56281.jpeg,3
3679,817.jpeg,2
332,n09398076_4027.JPEG,1
977,n02958343_4872.JPEG,0
3473,459.jpeg,2
4620,_625157.jpg,3
1904,n09398076_13284.JPEG,1
304,n09398076_6047.JPEG,1
3398,n09398076_19299.JPEG,1
1340,n02958343_9665.JPEG,0
1745,n02958343_2269.JPEG,0
3964,_615244.jpeg,3
2031,n02958343_606.JPEG,0
3510,n09398076_20207.JPEG,1
2553,355.jpeg,2
1220,n02958343_409.JPEG,0
2880,685.jpeg,2
1981,n09398076_761.JPEG,1
2297,n02958343_6100.JPEG,0
376,994.jpeg,2
1521,n09398076_14917.JPEG,1
1703,1034.jpeg,2
3066,n09398076_11655.JPEG,1
2423,1022.jpeg,2
4030,_37921.jpeg,3
1601,n09398076_79.JPEG,1
4374,_935111.jpg,3
62,951.jpeg,2
2959,660.jpeg,2
2483,908.jpeg,2
1756,36.jpeg,2
3529,n09398076_8650.JPEG,1
3322,n09398076_2100.JPEG,1
4382,_139104.jpeg,3
723,n02958343_34203.JPEG,0
2794,n02958343_46681.JPEG,0
1913,n02958343_58107.JPEG,0
4813,_735169.jpg,3
2281,n09398076_4021.JPEG,1
4729,_256247.jpeg,3
4754,_295467.jpg,3
1531,n09398076_17151.JPEG,1
533,n02958343_482.JPEG,0
3752,_614301.jpeg,3
1841,n09398076_9051.JPEG,1
2363,n09398076_7985.JPEG,1
3643,n09398076_9468.JPEG,1
2612,n09398076_12573.JPEG,1
359,n09398076_7750.JPEG,1
2114,n09398076_19289.JPEG,1
1006,200.jpeg,2
4515,_18277.jpeg,3
433,473.jpeg,2
4323,_15175.jpg,3
3115,n09398076_57.JPEG,1
324,n09398076_2011.JPEG,1
1849,796.jpeg,2
1247,n02958343_32300.JPEG,0
3494,n02958343_10010.JPEG,0
952,n02958343_5021.JPEG,0
2095,n09398076_9526.JPEG,1
3794,_14149.jpg,3
2485,n02958343_9049.JPEG,0
1577,n02958343_13280.JPEG,0
128,n02958343_11963.JPEG,0
4723,_82126.jpg,3
264,n09398076_9796.JPEG,1
1077,n02958343_11605.JPEG,0
805,1028.jpeg,2
1042,n02958343_29013.JPEG,0
3617,n02958343_9414.JPEG,0
2999,933.jpeg,2
1501,n02958343_6912.JPEG,0
1552,597.jpeg,2
702,n09398076_6599.JPEG,1
133,697.jpeg,2
319,893.jpeg,2
4235,_944297.jpg,3
1180,273.jpeg,2
1612,n09398076_996.JPEG,1
4372,_559457.jpg,3
2781,n02958343_5728.JPEG,0
661,n02958343_11993.JPEG,0
2664,n09398076_7438.JPEG,1
606,n02958343_14054.JPEG,0
2055,n09398076_432.JPEG,1
4598,_2551.jpeg,3
164,n02958343_971.JPEG,0
896,n02958343_1546.JPEG,0
4770,_80451.jpg,3
2611,n09398076_3028.JPEG,1
1100,800.jpeg,2
4154,_566133.jpg,3
2236,n02958343_2772.JPEG,0
3465,n09398076_17109.JPEG,1
2053,111.jpeg,2
280,n09398076_8479.JPEG,1
2907,n02958343_14067.JPEG,0
2532,1113.jpeg,2
3042,n09398076_10606.JPEG,1
3660,n09398076_2663.JPEG,1
1487,n09398076_5054.JPEG,1
754,n02958343_11277.JPEG,0
4456,_40199.jpg,3
623,n02958343_3668.JPEG,0
3945,_600252.jpg,3
2466,n02958343_8075.JPEG,0
1847,n02958343_4594.JPEG,0
2178,1074.jpeg,2
3573,n09398076_7475.JPEG,1
4512,_70111.jpg,3
1592,n02958343_12792.JPEG,0
843,n02958343_13502.JPEG,0
711,n02958343_14225.JPEG,0
4674,_66312.jpg,3
2317,602.jpeg,2
3887,_858635.jpg,3
2663,321.jpeg,2
3568,n09398076_14686.JPEG,1
3582,n02958343_10287.JPEG,0
2843,1073.jpeg,2
1988,n09398076_3294.JPEG,1
3539,n09398076_14728.JPEG,1
2642,n02958343_13120.JPEG,0
4818,_711752.jpg,3
938,n09398076_9334.JPEG,1
4308,_1176.jpg,3
425,n09398076_8522.JPEG,1
4142,_92160.png,3
3423,58.jpeg,2
3417,n02958343_9536.JPEG,0
950,n02958343_9561.JPEG,0
1290,n02958343_92.JPEG,0
1830,873.jpeg,2
516,n09398076_16866.JPEG,1
1651,n02958343_9638.JPEG,0
4248,_63890.jpeg,3
1644,n09398076_4231.JPEG,1
2783,n02958343_45553.JPEG,0
3233,190.jpeg,2
2704,211.png,2
1707,n02958343_13803.JPEG,0
4423,_88119.jpg,3
3359,n09398076_9378.JPEG,1
2602,n09398076_7851.JPEG,1
297,n09398076_2103.JPEG,1
544,n09398076_19583.JPEG,1
4653,_403401.jpeg,3
419,n02958343_13874.JPEG,0
3663,n09398076_2822.JPEG,1
47,n02958343_71116.JPEG,0
1731,767.png,2
4691,_428195.jpeg,3
2454,n02958343_39464.JPEG,0
3172,n02958343_7432.JPEG,0
2691,n02958343_1111.JPEG,0
2298,n09398076_851.JPEG,1
2850,n09398076_5250.JPEG,1
991,668.jpeg,2
1461,517.png,2
3265,899.jpeg,2
4641,_670408.jpeg,3
4552,_342310.jpg,3
871,n09398076_7258.JPEG,1
4379,_26241.jpeg,3
1150,n02958343_6902.JPEG,0
4204,_33430.jpeg,3
181,n02958343_3390.JPEG,0
3935,_9261.jpeg,3
4208,_852392.jpg,3
3391,n09398076_1534.JPEG,1
3878,_29294.jpeg,3
1930,205.jpeg,2
787,n02958343_3703.JPEG,0
730,n09398076_166.JPEG,1
4182,_692626.jpg,3
2041,1062.jpeg,2
2552,n02958343_66370.JPEG,0
3571,n02958343_213.JPEG,0
726,n02958343_25596.JPEG,0
1018,349.jpeg,2
2044,n02958343_4511.JPEG,0
4201,_267267.jpeg,3
288,n09398076_17809.JPEG,1
1748,n02958343_63861.JPEG,0
794,n02958343_1521.JPEG,0
3426,n09398076_19662.JPEG,1
3356,n09398076_4127.JPEG,1
3009,n02958343_44957.JPEG,0
1668,n02958343_2928.JPEG,0
997,619.jpeg,2
3466,n02958343_12367.JPEG,0
4176,_978196.jpg,3
3788,_377196.jpeg,3
1926,n09398076_2823.JPEG,1
3389,n09398076_2457.JPEG,1
2758,n09398076_17096.JPEG,1
1176,1038.jpeg,2
4089,_505122.jpg,3
812,393.jpeg,2
4123,_10771.jpg,3
2987,n02958343_5050.JPEG,0
915,n09398076_19634.JPEG,1
3856,_924258.jpg,3
414,n09398076_4796.JPEG,1
2706,n02958343_24660.JPEG,0
2506,1095.jpeg,2
753,n02958343_6549.JPEG,0
1709,n02958343_9895.JPEG,0
51,n02958343_82209.JPEG,0
933,n09398076_13974.JPEG,1
2525,n02958343_8064.JPEG,0
3418,n02958343_4074.JPEG,0
1613,943.jpeg,2
4183,_880175.jpg,3
1329,398.jpeg,2
188,n09398076_7299.JPEG,1
2593,997.jpeg,2
3023,n09398076_3602.JPEG,1
143,n02958343_16909.JPEG,0
1061,n02958343_10089.JPEG,0
2816,n09398076_10777.JPEG,1
2139,562.jpeg,2
2190,n02958343_14255.JPEG,0
1819,946.jpeg,2
4588,_760582.jpg,3
4773,_746151.jpg,3
4220,_43159.jpeg,3
2299,n09398076_3937.JPEG,1
55,n02958343_319.JPEG,0
2728,945.jpeg,2
3170,n09398076_12286.JPEG,1
2097,n02958343_3451.JPEG,0
2982,n02958343_13441.JPEG,0
3344,n09398076_11569.JPEG,1
502,n09398076_11097.JPEG,1
3821,_511232.jpeg,3
3048,n02958343_12919.JPEG,0
427,225.jpeg,2
2870,918.jpeg,2
4351,_766233.jpg,3
1649,n02958343_2872.JPEG,0
74,n09398076_10840.JPEG,1
4420,_580287.jpeg,3
1082,n02958343_14653.JPEG,0
366,595.jpeg,2
676,536.jpeg,2
3545,n02958343_85829.JPEG,0
1200,958.jpeg,2
1148,n09398076_964.JPEG,1
3690,184.jpeg,2
2659,n09398076_11206.JPEG,1
2122,252.jpeg,2
3331,n02958343_9243.JPEG,0
3099,523.jpeg,2
1741,331.jpeg,2
2238,n02958343_3096.JPEG,0
4578,_420204.jpeg,3
458,n09398076_9005.JPEG,1
3138,928.jpeg,2
3189,n02958343_4554.JPEG,0
2685,n09398076_692.JPEG,1
2619,n09398076_2335.JPEG,1
2029,n02958343_11268.JPEG,0
2010,n02958343_39394.JPEG,0
3441,n09398076_4892.JPEG,1
820,n02958343_3677.JPEG,0
3952,_19946.jpeg,3
530,n09398076_2369.JPEG,1
334,n09398076_17194.JPEG,1
2048,1085.jpeg,2
3404,n09398076_19360.JPEG,1
2155,267.jpeg,2
2652,n02958343_11372.JPEG,0
2145,886.jpeg,2
4528,_824378.jpg,3
3974,_819262.jpeg,3
3884,_500265.jpeg,3
2779,n09398076_8643.JPEG,1
3171,n02958343_3910.JPEG,0
4013,_421295.jpg,3
4811,_727394.jpg,3
406,n02958343_62981.JPEG,0
3630,n09398076_8547.JPEG,1
3146,n02958343_3337.JPEG,0
1349,n02958343_14259.JPEG,0
3087,n09398076_1331.JPEG,1
3256,n02958343_10842.JPEG,0
839,n09398076_15837.JPEG,1
2326,n02958343_3513.JPEG,0
2748,n02958343_67754.JPEG,0
2370,n09398076_1867.JPEG,1
4003,_20298.jpg,3
1587,n02958343_2392.JPEG,0
68,n02958343_4123.JPEG,0
2076,967.jpeg,2
4697,_820327.jpeg,3
3061,n09398076_9246.JPEG,1
779,n02958343_12225.JPEG,0
3880,_6049.jpeg,3
2913,n09398076_11056.JPEG,1
4580,_50843.jpeg,3
2537,n09398076_3162.JPEG,1
752,n02958343_10898.JPEG,0
1058,n09398076_4004.JPEG,1
1701,n02958343_10694.JPEG,0
23,n09398076_154.JPEG,1
3218,n02958343_9823.JPEG,0
2128,114.jpeg,2
539,1047.jpeg,2
4060,_968197.jpg,3
3245,n02958343_13615.JPEG,0
2644,n09398076_6482.JPEG,1
156,n09398076_15433.JPEG,1
2613,n02958343_11257.JPEG,0
1683,n09398076_17267.JPEG,1
4084,_50113.jpeg,3
1243,n02958343_10891.JPEG,0
3673,153.jpeg,2
640,387.jpeg,2
4472,_847437.jpg,3
3393,n02958343_5158.JPEG,0
64,n09398076_1002.JPEG,1
1159,n09398076_12486.JPEG,1
1011,n09398076_20559.JPEG,1
4753,_681197.jpg,3
1549,696.jpeg,2
3983,_67266.jpg,3
1400,n09398076_9174.JPEG,1
4676,_870200.jpg,3
1408,n09398076_1326.JPEG,1
1132,n09398076_19901.JPEG,1
2615,n02958343_6351.JPEG,0
2217,n02958343_4784.JPEG,0
643,n09398076_2985.JPEG,1
3541,n09398076_2293.JPEG,1
3224,n02958343_3332.JPEG,0
3304,n02958343_3523.JPEG,0
1129,n09398076_15727.JPEG,1
3454,525.jpeg,2
3285,n09398076_3022.JPEG,1
4042,_902402.jpg,3
2603,n09398076_2133.JPEG,1
2046,n02958343_52230.JPEG,0
1694,n09398076_7344.JPEG,1
1399,n09398076_1239.JPEG,1
2138,n02958343_5039.JPEG,0
4556,_756353.jpg,3
3705,_152398.jpg,3
4788,_532244.jpg,3
2789,n09398076_3379.JPEG,1
3561,n09398076_4592.JPEG,1
3479,n02958343_38570.JPEG,0
3500,n02958343_10538.JPEG,0
4639,_123201.jpeg,3
2601,n09398076_2203.JPEG,1
3596,n02958343_11556.JPEG,0
413,127.jpeg,2
3886,_846351.jpg,3
3854,_767297.jpeg,3
2338,n02958343_5353.JPEG,0
244,n02958343_10004.JPEG,0
1137,n09398076_2840.JPEG,1
3302,n09398076_8429.JPEG,1
4634,_10865.jpg,3
1209,787.jpeg,2
860,n09398076_591.JPEG,1
701,n02958343_13422.JPEG,0
2747,924.png,2
2162,n02958343_67114.JPEG,0
4082,_277248.jpg,3
189,768.jpeg,2
2888,82.jpeg,2
2513,n09398076_3124.JPEG,1
3684,n09398076_1987.JPEG,1
3158,n02958343_2367.JPEG,0
3552,n02958343_66878.JPEG,0
2757,857.jpeg,2
4010,_57619.jpeg,3
85,n09398076_6777.JPEG,1
1647,n09398076_2078.JPEG,1
1738,n09398076_21058.JPEG,1
1933,n02958343_4568.JPEG,0
520,n02958343_575.JPEG,0
3275,n02958343_62444.JPEG,0
2259,n09398076_732.JPEG,1
1437,n02958343_11955.JPEG,0
3800,_228706.jpg,3
2294,n09398076_6422.JPEG,1
1295,n02958343_54204.JPEG,0
3456,n02958343_4120.JPEG,0
2264,n09398076_7246.JPEG,1
140,n02958343_74789.JPEG,0
4250,_82313.jpeg,3
1865,n09398076_20375.JPEG,1
346,n09398076_17782.JPEG,1
3102,n09398076_1632.JPEG,1
2225,n09398076_5999.JPEG,1
3977,_380381.jpeg,3
1492,n09398076_953.JPEG,1
3932,_777795.jpg,3
2971,n02958343_16403.JPEG,0
1344,n02958343_13919.JPEG,0
3022,n09398076_8422.JPEG,1
4216,_840543.jpg,3
2482,n02958343_11461.JPEG,0
2343,n09398076_19570.JPEG,1
2633,n09398076_19752.JPEG,1
941,n09398076_6130.JPEG,1
2144,1092.jpeg,2
3957,_302498.jpg,3
2177,n02958343_790.JPEG,0
3899,_69865.jpeg,3
1105,n02958343_14608.JPEG,0
4422,_911504.jpg,3
1982,399.jpeg,2
2244,n09398076_1596.JPEG,1
1226,n09398076_6271.JPEG,1
3476,n02958343_3612.JPEG,0
974,683.jpeg,2
4346,_111545.jpg,3
541,n02958343_9858.JPEG,0
177,n02958343_4881.JPEG,0
1961,n09398076_6466.JPEG,1
4793,_59874.jpeg,3
2860,n02958343_10030.JPEG,0
1842,n09398076_9782.JPEG,1
1828,n09398076_15424.JPEG,1
214,n09398076_8864.JPEG,1
900,821.jpeg,2
1163,783.jpeg,2
1,711.jpeg,2
3862,_952480.jpg,3
3409,712.jpeg,2
1201,n09398076_1821.JPEG,1
2350,n02958343_83323.JPEG,0
2275,275.jpeg,2
4353,_33173.jpg,3
3253,n09398076_15697.JPEG,1
1320,n09398076_7899.JPEG,1
4520,_642209.jpg,3
2436,n02958343_10232.JPEG,0
878,n02958343_71790.JPEG,0
722,n02958343_12048.JPEG,0
707,871.jpeg,2
1230,n02958343_2753.JPEG,0
2595,n02958343_10482.JPEG,0
3337,n02958343_11246.JPEG,0
2797,670.jpeg,2
3497,n02958343_38657.JPEG,0
757,n09398076_499.JPEG,1
547,n02958343_10631.JPEG,0
671,n02958343_61122.JPEG,0
767,n02958343_2583.JPEG,0
4332,_951245.jpg,3
4821,_736404.jpeg,3
2848,254.jpeg,2
1227,936.jpeg,2
1815,n09398076_19579.JPEG,1
2931,n09398076_603.JPEG,1
208,598.jpeg,2
4101,_906101.jpg,3
4573,_26816.jpeg,3
4564,_13360.jpg,3
81,1114.jpeg,2
4682,_364312.jpg,3
404,869.jpeg,2
522,925.jpeg,2
2354,46.png,2
1264,n09398076_470.JPEG,1
1763,n09398076_20608.JPEG,1
1370,n09398076_10486.JPEG,1
905,n02958343_12668.JPEG,0
3369,n02958343_7542.JPEG,0
592,n02958343_12557.JPEG,0
703,n09398076_3368.JPEG,1
4274,_84968.jpeg,3
353,n02958343_14732.JPEG,0
3940,_20214.jpg,3
3097,n02958343_4175.JPEG,0
2401,n02958343_74235.JPEG,0
511,n02958343_13115.JPEG,0
3908,_716237.jpg,3
1990,n02958343_13425.JPEG,0
4624,_660330.jpeg,3
454,n02958343_863.JPEG,0
1945,420.jpeg,2
3109,n09398076_921.JPEG,1
1583,n02958343_13274.JPEG,0
4405,_270472.jpg,3
183,n02958343_8023.JPEG,0
2718,466.jpeg,2
1197,324.jpeg,2
16,963.jpeg,2
3241,n02958343_3347.JPEG,0
1029,n02958343_1543.JPEG,0
3576,n02958343_11707.JPEG,0
1632,838.jpeg,2
732,n02958343_12617.JPEG,0
250,n09398076_7736.JPEG,1
3963,_509398.jpeg,3
2969,n09398076_18859.JPEG,1
168,877.jpeg,2
2572,n09398076_8531.JPEG,1
3765,_792215.jpeg,3
1195,n02958343_4294.JPEG,0
2002,n02958343_9146.JPEG,0
1305,756.png,2
740,491.jpeg,2
745,233.jpeg,2
759,134.jpeg,2
2416,n09398076_9028.JPEG,1
1410,956.jpeg,2
1258,n02958343_13005.JPEG,0
365,n02958343_349.JPEG,0
1640,489.jpeg,2
4321,_16985.jpeg,3
295,217.jpeg,2
1669,n09398076_11893.JPEG,1
1518,n09398076_13139.JPEG,1
881,n02958343_4779.JPEG,0
2347,n09398076_143.JPEG,1
3021,n02958343_11761.JPEG,0
2778,n02958343_13964.JPEG,0
2253,n02958343_10118.JPEG,0
3428,n02958343_10876.JPEG,0
3590,n02958343_68091.JPEG,0
1474,n09398076_9596.JPEG,1
3890,_15870.jpg,3
2368,n09398076_12290.JPEG,1
1784,n09398076_10715.JPEG,1
4437,_482176.jpeg,3
3842,_71105.jpg,3
3298,n02958343_9912.JPEG,0
1600,n09398076_9095.JPEG,1
2558,548.jpeg,2
560,781.jpeg,2
946,676.jpeg,2
2353,n09398076_686.JPEG,1
3615,1042.jpeg,2
4820,_18050.jpeg,3
1303,n09398076_5258.JPEG,1
1475,n02958343_11614.JPEG,0
4232,_801307.jpeg,3
3502,n02958343_3035.JPEG,0
2360,n09398076_6895.JPEG,1
173,9.jpeg,2
1509,n09398076_6523.JPEG,1
44,n09398076_535.JPEG,1
1606,n02958343_44103.JPEG,0
3950,_78269.jpg,3
2669,553.jpeg,2
3128,n09398076_2390.JPEG,1
4494,_48114.jpg,3
1313,n02958343_9632.JPEG,0
3422,n02958343_11980.JPEG,0
3430,n02958343_4139.JPEG,0
4483,_695381.jpg,3
4253,_20667.jpg,3
3667,n02958343_12226.JPEG,0
4814,_389515.jpg,3
4197,_67152.jpeg,3
1894,14.jpeg,2
4277,_445486.jpg,3
891,n09398076_6032.JPEG,1
3901,_437519.jpg,3
1253,n09398076_13897.JPEG,1
3770,_798391.png,3
3981,_59388.jpg,3
4451,_459651.jpg,3
3511,594.jpeg,2
3802,_860147.jpg,3
2950,n02958343_14420.JPEG,0
4116,_168309.jpeg,3
4284,_689154.jpg,3
1391,n09398076_2367.JPEG,1
1971,n02958343_9034.JPEG,0
3272,n09398076_4498.JPEG,1
4617,_7176.jpg,3
2191,n09398076_12421.JPEG,1
2837,n02958343_62305.JPEG,0
2985,n02958343_952.JPEG,0
2762,n02958343_12624.JPEG,0
4559,_865188.jpeg,3
1333,n02958343_1557.JPEG,0
3148,809.jpeg,2
4193,_391155.jpeg,3
4808,_477241.jpg,3
3664,411.jpeg,2
3745,_558443.jpg,3
2878,n02958343_65282.JPEG,0
4211,_343323.jpeg,3
2166,n09398076_4750.JPEG,1
4601,_105240.jpeg,3
1513,330.jpeg,2
1450,n09398076_10748.JPEG,1
2960,782.png,2
1692,752.jpeg,2
2893,n02958343_9137.JPEG,0
2193,n09398076_4755.JPEG,1
3036,n09398076_4383.JPEG,1
2246,n09398076_21323.JPEG,1
3349,n02958343_11497.JPEG,0
3402,n02958343_8515.JPEG,0
2289,n09398076_1907.JPEG,1
721,n02958343_4451.JPEG,0
2596,161.png,2
2081,578.jpeg,2
2477,404.png,2
4817,_81799.jpg,3
1021,277.jpeg,2
4117,_726380.jpg,3
2129,n09398076_12818.JPEG,1
2589,n09398076_19818.JPEG,1
87,n09398076_7833.JPEG,1
1681,n09398076_345.JPEG,1
418,n02958343_10096.JPEG,0
1251,718.jpeg,2
4381,_210379.jpeg,3
4541,_66363.jpg,3
4425,_70924.jpeg,3
645,n02958343_10433.JPEG,0
2070,n02958343_9352.JPEG,0
2100,639.jpeg,2
3286,18.jpeg,2
4776,_909288.jpg,3
2267,790.jpeg,2
4733,_396378.jpeg,3
2890,n02958343_1982.JPEG,0
2450,n09398076_11744.JPEG,1
4473,_889164.jpg,3
1838,955.jpeg,2
2666,299.jpeg,2
3691,589.jpeg,2
1479,n09398076_2475.JPEG,1
2292,n02958343_8834.JPEG,0
89,n09398076_14270.JPEG,1
240,n02958343_12391.JPEG,0
4645,_257302.jpeg,3
674,n02958343_1843.JPEG,0
40,n02958343_10450.JPEG,0
3057,n09398076_2533.JPEG,1
1972,n09398076_2354.JPEG,1
4073,_98879.jpg,3
811,1066.jpeg,2
3796,_63086.jpeg,3
186,n09398076_7036.JPEG,1
3475,n09398076_20383.JPEG,1
3301,n02958343_12137.JPEG,0
1373,n02958343_20054.JPEG,0
252,n02958343_8222.JPEG,0
4153,_3492.jpeg,3
2078,n09398076_1334.JPEG,1
3910,_87848.jpg,3
4315,_66412.jpeg,3
2207,1024.jpeg,2
4713,_822350.jpg,3
1403,n09398076_14113.JPEG,1
4098,_999190.jpg,3
4310,_1189.jpg,3
71,n02958343_1434.JPEG,0
2690,n09398076_10084.JPEG,1
251,n02958343_7544.JPEG,0
850,n02958343_9154.JPEG,0
445,n09398076_791.JPEG,1
3125,n09398076_7078.JPEG,1
1539,n09398076_5730.JPEG,1
2514,1110.jpeg,2
1775,231.jpeg,2
3513,n02958343_2055.JPEG,0
980,775.jpeg,2
1742,n09398076_5240.JPEG,1
1538,94.jpeg,2
2492,n09398076_20477.JPEG,1
4707,_133147.jpg,3
4252,_74550.jpg,3
4246,_207237.jpeg,3
2071,n02958343_170.JPEG,0
14,912.jpeg,2
746,n09398076_12013.JPEG,1
3581,n09398076_1946.JPEG,1
1427,n02958343_5489.JPEG,0
1050,n02958343_52488.JPEG,0
2216,778.jpeg,2
913,239.jpeg,2
4141,_721150.jpeg,3
2407,1017.jpeg,2
852,n02958343_7050.JPEG,0
712,926.jpeg,2
4736,_656234.jpg,3
2431,n09398076_7365.JPEG,1
2472,652.jpeg,2
196,n09398076_3586.JPEG,1
2091,n02958343_3760.JPEG,0
1257,n09398076_3624.JPEG,1
1052,n09398076_13542.JPEG,1
3720,_124187.jpg,3
174,351.jpeg,2
3124,n02958343_1203.JPEG,0
1296,n02958343_3242.JPEG,0
3871,_413212.jpeg,3
3773,_669630.jpg,3
491,n02958343_23287.JPEG,0
1573,n02958343_36782.JPEG,0
3978,_882203.jpg,3
1765,n09398076_4165.JPEG,1
1979,n09398076_6091.JPEG,1
182,n09398076_2495.JPEG,1
3627,n09398076_13007.JPEG,1
613,n09398076_11869.JPEG,1
1151,n09398076_5360.JPEG,1
1715,319.jpeg,2
4105,_641432.jpeg,3
1708,n09398076_4467.JPEG,1
3928,_328714.jpg,3
3345,n02958343_5506.JPEG,0
1598,432.jpeg,2
1262,n02958343_8490.JPEG,0
32,155.jpeg,2
4118,_550523.jpg,3
1822,n09398076_7527.JPEG,1
1252,731.jpeg,2
1118,978.jpeg,2
2062,931.jpeg,2
180,n09398076_12662.JPEG,1
3173,442.png,2
3436,212.jpeg,2
1954,n02958343_5313.JPEG,0
4739,_221511.jpg,3
1569,n02958343_12784.JPEG,0
1532,1016.jpeg,2
2288,1115.jpeg,2
3958,_556286.jpg,3
3182,n09398076_6296.JPEG,1
3524,n09398076_1481.JPEG,1
471,160.jpeg,2
3405,n09398076_15428.JPEG,1
2734,n02958343_10506.JPEG,0
3174,n09398076_11287.JPEG,1
2911,n09398076_4350.JPEG,1
46,n02958343_8593.JPEG,0
575,n02958343_31601.JPEG,0
2413,n02958343_6033.JPEG,0
3769,_197325.jpeg,3
1843,673.jpeg,2
3929,_535278.jpg,3
4487,_539419.jpeg,3
2157,765.jpeg,2
4079,_693351.jpeg,3
4709,_901210.jpg,3
692,n09398076_11331.JPEG,1
886,228.jpeg,2
2937,276.jpeg,2
2227,n09398076_17228.JPEG,1
4299,_142295.jpeg,3
357,n09398076_2818.JPEG,1
4112,_517867.jpg,3
2415,939.jpeg,2
714,n09398076_1388.JPEG,1
1249,n02958343_10384.JPEG,0
738,n09398076_831.JPEG,1
4548,_155165.jpg,3
2410,n02958343_6119.JPEG,0
1486,802.jpeg,2
2163,172.jpeg,2
3877,_651787.jpg,3
1270,n02958343_12923.JPEG,0
3371,n02958343_64563.JPEG,0
4133,_468321.jpg,3
3264,624.jpeg,2
2339,n02958343_3892.JPEG,0
2476,339.jpeg,2
2847,n09398076_15212.JPEG,1
4734,_67380.jpg,3
625,n09398076_18921.JPEG,1
1679,226.jpeg,2
3968,_324715.jpg,3
2433,n02958343_3930.JPEG,0
3499,n09398076_21490.JPEG,1
3101,1096.jpeg,2
3451,n09398076_15542.JPEG,1
538,n02958343_3530.JPEG,0
194,n02958343_22852.JPEG,0
1939,n02958343_7286.JPEG,0
4070,_455117.jpeg,3
1610,n09398076_2913.JPEG,1
4317,_283710.jpg,3
3299,n09398076_17835.JPEG,1
4085,_683243.jpeg,3
1593,n09398076_3205.JPEG,1
385,n02958343_427.JPEG,0
4755,_9163.jpg,3
4394,_60270.jpg,3
3195,n09398076_16199.JPEG,1
2293,227.jpeg,2
2554,7.jpeg,2
1047,529.jpeg,2
667,921.jpeg,2
3192,n02958343_10472.JPEG,0
1360,1012.jpeg,2
1008,n02958343_10531.JPEG,0
3514,n09398076_7317.JPEG,1
637,n02958343_59044.JPEG,0
2795,n09398076_13077.JPEG,1
593,n09398076_6483.JPEG,1
3562,326.jpeg,2
4025,_624143.jpg,3
3095,n02958343_14022.JPEG,0
2154,467.jpeg,2
3789,_926304.jpg,3
3150,n02958343_10091.JPEG,0
1284,88.jpeg,2
1188,n02958343_29191.JPEG,0
4177,_954468.jpg,3
1092,554.jpeg,2
2629,651.jpeg,2
1871,274.png,2
231,n09398076_271.JPEG,1
1004,1108.jpeg,2
4045,_628382.jpg,3
2471,1027.jpeg,2
3820,_759281.jpeg,3
323,369.jpeg,2
3520,n09398076_4770.JPEG,1
1043,n09398076_888.JPEG,1
1973,n09398076_1565.JPEG,1
2030,n02958343_11365.JPEG,0
840,n09398076_6932.JPEG,1
389,n09398076_14684.JPEG,1
1095,n09398076_4644.JPEG,1
4256,_243289.jpg,3
1548,n02958343_7420.JPEG,0
3338,874.jpeg,2
4111,_12348.jpg,3
1907,n09398076_19208.JPEG,1
1265,923.jpeg,2
532,n02958343_13360.JPEG,0
2219,n09398076_735.JPEG,1
236,n02958343_49336.JPEG,0
1426,n02958343_9570.JPEG,0
3134,n09398076_5607.JPEG,1
2906,677.jpeg,2
1283,542.jpeg,2
2737,n09398076_20567.JPEG,1
2359,848.jpeg,2
4287,_832366.jpeg,3
2280,n02958343_10807.JPEG,0
743,n09398076_12833.JPEG,1
2658,144.jpeg,2
361,n02958343_11589.JPEG,0
895,n02958343_13514.JPEG,0
987,145.jpeg,2
2955,n09398076_6688.JPEG,1
1298,n09398076_2109.JPEG,1
3161,601.jpeg,2
2305,132.jpeg,2
3889,_960221.jpg,3
735,n02958343_10892.JPEG,0
1551,n09398076_15111.JPEG,1
4625,_831389.jpeg,3
2462,n02958343_12379.JPEG,0
336,n09398076_6662.JPEG,1
2796,n02958343_1448.JPEG,0
822,n02958343_14710.JPEG,0
1335,n09398076_463.JPEG,1
4088,_38172.jpg,3
2618,n02958343_71115.JPEG,0
3686,n02958343_2309.JPEG,0
927,n02958343_59734.JPEG,0
634,n09398076_12062.JPEG,1
2307,n02958343_45948.JPEG,0
3046,631.jpeg,2
2387,n02958343_3292.JPEG,0
3282,193.jpeg,2
819,550.jpeg,2
2375,n02958343_81581.JPEG,0
2910,n02958343_24974.JPEG,0
1515,n09398076_4508.JPEG,1
1178,n09398076_6021.JPEG,1
3509,n02958343_13404.JPEG,0
1878,n02958343_8026.JPEG,0
670,n09398076_1651.JPEG,1
2111,806.jpeg,2
4730,_923265.jpg,3
4075,_474296.jpg,3
3247,218.jpeg,2
2237,n09398076_3043.JPEG,1
3204,948.jpeg,2
2202,n09398076_7233.JPEG,1
476,947.jpeg,2
725,n09398076_3098.JPEG,1
773,201.jpeg,2
4180,_57161.jpg,3
1473,n02958343_11600.JPEG,0
4373,_6312.jpeg,3
